k0_base,beta_loss_factor,Q_individual,seed,curve_sep_botanical_vs_random,curve_sep_botanical_vs_fractal,curve_sep_botanical_vs_voronoi,finding_holds
0.008,0.25,2.0,60,0.941,0.6091,-0.2475,False
0.008,0.25,2.0,61,-0.4021,0.0887,-0.3405,True
0.008,0.25,2.0,62,0.5334,1.0834,-0.1185,False
0.008,0.25,2.0,63,0.4733,1.665,0.1784,False
0.008,0.25,2.0,64,-0.5194,0.1634,-0.39,True
0.008,0.25,2.0,65,0.2841,0.7251,0.2606,False
0.008,0.25,2.0,66,1.4916,1.5063,0.6093,False
0.008,0.25,2.0,67,-0.6907,0.0701,-0.4549,True
0.008,0.25,2.0,68,0.1929,0.5858,0.4146,False
0.008,0.25,2.0,69,0.8312,1.254,0.1353,False
0.008,0.25,2.0,70,-0.358,0.3922,0.1482,False
0.008,0.25,2.0,71,-0.2927,0.4548,0.1125,False
0.008,0.25,3.0,42,0.3629,0.5456,0.2269,False
0.008,0.25,3.0,43,0.0476,0.6236,0.2465,False
0.008,0.25,3.0,44,1.6929,2.4209,1.5097,False
0.008,0.25,3.0,45,0.4772,0.9,-0.1355,False
0.008,0.25,3.0,46,0.328,1.1717,0.3014,False
0.008,0.25,3.0,47,0.4462,1.1922,0.2746,False
0.008,0.25,3.0,48,0.3279,0.5533,-0.2631,False
0.008,0.25,3.0,49,0.3561,1.2881,0.7967,False
0.008,0.25,3.0,50,0.6037,0.9672,-0.1276,False
0.008,0.25,3.0,51,0.4058,1.4825,0.221,False
0.008,0.25,3.0,52,0.3581,2.3217,2.2886,False
0.008,0.25,3.0,53,-0.4709,0.4373,-0.2277,True
0.008,0.25,3.0,54,0.1854,0.5709,0.1892,False
0.008,0.25,3.0,55,0.5886,1.042,-0.0777,False
0.008,0.25,3.0,56,0.7637,1.1934,-0.0098,False
0.008,0.25,3.0,57,1.3743,2.1779,0.4752,False
0.008,0.25,3.0,58,0.0147,1.0264,1.029,False
0.008,0.25,3.0,59,0.2571,1.0841,0.6128,False
0.008,0.25,3.0,60,0.9034,0.5936,-0.2514,False
0.008,0.25,3.0,61,-0.3981,0.09,-0.3382,True
0.008,0.25,3.0,62,0.5194,1.0557,-0.1217,False
0.008,0.25,3.0,63,0.4658,1.6297,0.1719,False
0.008,0.25,3.0,64,-0.5136,0.1624,-0.3869,True
0.008,0.25,3.0,65,0.273,0.7063,0.2463,False
0.008,0.25,3.0,66,1.461,1.4829,0.5991,False
0.008,0.25,3.0,67,-0.6887,0.0638,-0.4551,True
0.008,0.25,3.0,68,0.1871,0.5719,0.3944,False
0.008,0.25,3.0,69,0.8158,1.23,0.1283,False
0.008,0.25,3.0,70,-0.356,0.3826,0.1332,False
0.008,0.25,3.0,71,-0.2885,0.4511,0.1034,False
0.008,0.35,0.5,42,0.387,0.5583,0.2777,False
0.008,0.35,0.5,43,0.0582,0.664,0.2918,False
0.008,0.35,0.5,44,1.8074,2.5402,1.6674,False
0.008,0.35,0.5,45,0.466,0.9094,-0.1481,False
0.008,0.35,0.5,46,0.3528,1.2719,0.3652,False
0.008,0.35,0.5,47,0.4708,1.2514,0.2949,False
0.008,0.35,0.5,48,0.3575,0.5885,-0.2628,False
0.008,0.35,0.5,49,0.3909,1.3982,0.8859,False
0.008,0.35,0.5,50,0.6479,1.0168,-0.1202,False
0.008,0.35,0.5,51,0.4103,1.523,0.2364,False
0.008,0.35,0.5,52,0.3717,2.4795,2.5334,False
0.008,0.35,0.5,53,-0.4794,0.4648,-0.2242,True
0.008,0.35,0.5,54,0.2056,0.6012,0.2195,False
0.008,0.35,0.5,55,0.6275,1.1059,-0.0731,False
0.008,0.35,0.5,56,0.7957,1.2629,-0.0037,False
0.008,0.35,0.5,57,1.4335,2.2695,0.5,False
0.008,0.35,0.5,58,0.0184,1.0816,1.1373,False
0.008,0.35,0.5,59,0.2663,1.1392,0.667,False
0.008,0.35,0.5,60,1.0121,0.6474,-0.2415,False
0.008,0.35,0.5,61,-0.4112,0.0877,-0.3468,True
0.008,0.35,0.5,62,0.548,1.1322,-0.1125,False
0.008,0.35,0.5,63,0.4856,1.7312,0.1901,False
0.008,0.35,0.5,64,-0.5296,0.1641,-0.3988,True
0.008,0.35,0.5,65,0.3056,0.7737,0.2913,False
0.008,0.35,0.5,66,1.5393,1.543,0.6229,False
0.008,0.35,0.5,67,-0.6924,0.0892,-0.4503,True
0.008,0.35,0.5,68,0.2005,0.6007,0.4426,False
0.008,0.35,0.5,69,0.8599,1.3088,0.1471,False
0.008,0.35,0.5,70,-0.3591,0.4104,0.1719,False
0.008,0.35,0.5,71,-0.2981,0.4715,0.132,False
0.008,0.35,0.8,42,0.3845,0.5558,0.2721,False
0.008,0.35,0.8,43,0.0572,0.6599,0.2875,False
0.008,0.35,0.8,44,1.795,2.5248,1.6503,False
0.008,0.35,0.8,45,0.4665,0.9083,-0.1469,False
0.008,0.35,0.8,46,0.3504,1.2618,0.3592,False
0.008,0.35,0.8,47,0.4672,1.2433,0.2923,False
0.008,0.35,0.8,48,0.3544,0.5853,-0.263,False
0.008,0.35,0.8,49,0.3877,1.3882,0.8767,False
0.008,0.35,0.8,50,0.6435,1.0116,-0.1207,False
0.008,0.35,0.8,51,0.409,1.5158,0.2344,False
0.008,0.35,0.8,52,0.3699,2.4641,2.5071,False
0.008,0.35,0.8,53,-0.4787,0.4613,-0.2248,True
0.008,0.35,0.8,54,0.2036,0.5982,0.216,False
0.008,0.35,0.8,55,0.6229,1.0982,-0.0744,False
0.008,0.35,0.8,56,0.7922,1.2559,-0.0039,False
0.008,0.35,0.8,57,1.4267,2.2586,0.4972,False
0.008,0.35,0.8,58,0.018,1.0755,1.1253,False
0.008,0.35,0.8,59,0.2653,1.1338,0.6615,False
0.008,0.35,0.8,60,1.0007,0.6428,-0.2426,False
0.008,0.35,0.8,61,-0.4101,0.088,-0.3461,True
0.008,0.35,0.8,62,0.5441,1.1241,-0.1134,False
0.008,0.35,0.8,63,0.4835,1.7209,0.1882,False
0.008,0.35,0.8,64,-0.528,0.1637,-0.398,True
0.008,0.35,0.8,65,0.3024,0.7681,0.2871,False
0.008,0.35,0.8,66,1.5303,1.5362,0.6199,False
0.008,0.35,0.8,67,-0.6919,0.0873,-0.4504,True
0.008,0.35,0.8,68,0.1988,0.5968,0.4367,False
0.008,0.35,0.8,69,0.8555,1.3018,0.1451,False
0.008,0.35,0.8,70,-0.3585,0.4075,0.1675,False
0.008,0.35,0.8,71,-0.2969,0.4702,0.1293,False
0.008,0.35,1.2,42,0.3811,0.5526,0.2649,False
0.008,0.35,1.2,43,0.0558,0.6545,0.2818,False
0.008,0.35,1.2,44,1.7787,2.5045,1.6279,False
0.008,0.35,1.2,45,0.4671,0.9068,-0.1453,False
0.008,0.35,1.2,46,0.3473,1.2484,0.3514,False
0.008,0.35,1.2,47,0.4625,1.2325,0.289,False
0.008,0.35,1.2,48,0.3503,0.581,-0.2633,False
0.008,0.35,1.2,49,0.3835,1.375,0.8646,False
0.008,0.35,1.2,50,0.6377,1.0048,-0.1215,False
0.008,0.35,1.2,51,0.4072,1.5064,0.2316,False
0.008,0.35,1.2,52,0.3675,2.4437,2.4726,False
0.008,0.35,1.2,53,-0.4779,0.4566,-0.2258,True
0.008,0.35,1.2,54,0.2011,0.5943,0.2113,False
0.008,0.35,1.2,55,0.6168,1.0881,-0.076,False
0.008,0.35,1.2,56,0.7876,1.2468,-0.0043,False
0.008,0.35,1.2,57,1.4178,2.2443,0.4935,False
0.008,0.35,1.2,58,0.0174,1.0674,1.1096,False
0.008,0.35,1.2,59,0.2639,1.1266,0.6543,False
0.008,0.35,1.2,60,0.9858,0.6368,-0.244,False
0.008,0.35,1.2,61,-0.4085,0.0885,-0.3452,True
0.008,0.35,1.2,62,0.5389,1.1134,-0.1146,False
0.008,0.35,1.2,63,0.4806,1.7072,0.1858,False
0.008,0.35,1.2,64,-0.526,0.1632,-0.3969,True
0.008,0.35,1.2,65,0.2981,0.7606,0.2816,False
0.008,0.35,1.2,66,1.5184,1.5272,0.616,False
0.008,0.35,1.2,67,-0.6911,0.0848,-0.4505,True
0.008,0.35,1.2,68,0.1967,0.5916,0.4289,False
0.008,0.35,1.2,69,0.8496,1.2926,0.1425,False
0.008,0.35,1.2,70,-0.3578,0.4037,0.1616,False
0.008,0.35,1.2,71,-0.2954,0.4686,0.1257,False
0.008,0.35,2.0,42,0.3745,0.5461,0.2507,False
0.008,0.35,2.0,43,0.053,0.6438,0.2707,False
0.008,0.35,2.0,44,1.7469,2.4647,1.5845,False
0.008,0.35,2.0,45,0.4684,0.9039,-0.1421,False
0.008,0.35,2.0,46,0.3412,1.2224,0.336,False
0.008,0.35,2.0,47,0.4533,1.2116,0.2826,False
0.008,0.35,2.0,48,0.3423,0.5727,-0.2638,False
0.008,0.35,2.0,49,0.3752,1.3491,0.8409,False
0.008,0.35,2.0,50,0.6264,0.9914,-0.123,False
0.008,0.35,2.0,51,0.4037,1.4879,0.2263,False
0.008,0.35,2.0,52,0.3627,2.4038,2.4057,False
0.008,0.35,2.0,53,-0.4761,0.4475,-0.2275,True
0.008,0.35,2.0,54,0.196,0.5866,0.2022,False
0.008,0.35,2.0,55,0.6049,1.0682,-0.0792,False
0.008,0.35,2.0,56,0.7786,1.2289,-0.0048,False
0.008,0.35,2.0,57,1.4002,2.2161,0.4861,False
0.008,0.35,2.0,58,0.0162,1.0516,1.079,False
0.008,0.35,2.0,59,0.2611,1.1124,0.6402,False
0.008,0.35,2.0,60,0.9568,0.6248,-0.2469,False
0.008,0.35,2.0,61,-0.4056,0.0894,-0.3435,True
0.008,0.35,2.0,62,0.5286,1.0924,-0.1169,False
0.008,0.35,2.0,63,0.475,1.6805,0.1809,False
0.008,0.35,2.0,64,-0.5219,0.1622,-0.3946,True
0.008,0.35,2.0,65,0.2897,0.7461,0.2707,False
0.008,0.35,2.0,66,1.4951,1.5096,0.6083,False
0.008,0.35,2.0,67,-0.6897,0.08,-0.4507,True
0.008,0.35,2.0,68,0.1924,0.5814,0.4138,False
0.008,0.35,2.0,69,0.8381,1.2744,0.1373,False
0.008,0.35,2.0,70,-0.3563,0.3963,0.1502,False
0.008,0.35,2.0,71,-0.2924,0.4654,0.1187,False
0.008,0.35,3.0,42,0.3665,0.5384,0.2337,False
0.008,0.35,3.0,43,0.0496,0.6309,0.2574,False
0.008,0.35,3.0,44,1.7082,2.4166,1.5326,False
0.008,0.35,3.0,45,0.4701,0.9005,-0.1382,False
0.008,0.35,3.0,46,0.3337,1.1911,0.3174,False
0.008,0.35,3.0,47,0.4422,1.1865,0.2748,False
0.008,0.35,3.0,48,0.3327,0.5627,-0.2645,False
0.008,0.35,3.0,49,0.365,1.3175,0.8122,False
0.008,0.35,3.0,50,0.6127,0.9752,-0.1247,False
0.008,0.35,3.0,51,0.3995,1.4655,0.2198,False
0.008,0.35,3.0,52,0.3567,2.3552,2.3257,False
0.008,0.35,3.0,53,-0.4739,0.4365,-0.2296,True
0.008,0.35,3.0,54,0.1898,0.5772,0.1912,False
0.008,0.35,3.0,55,0.5903,1.0439,-0.0831,False
0.008,0.35,3.0,56,0.7676,1.2072,-0.0055,False
0.008,0.35,3.0,57,1.3786,2.1816,0.477,False
0.008,0.35,3.0,58,0.0147,1.0323,1.0424,False
0.008,0.35,3.0,59,0.2576,1.0952,0.6231,False
0.008,0.35,3.0,60,0.9219,0.6103,-0.2504,False
0.008,0.35,3.0,61,-0.4019,0.0906,-0.3414,True
0.008,0.35,3.0,62,0.5161,1.067,-0.1198,False
0.008,0.35,3.0,63,0.4681,1.648,0.1749,False
0.008,0.35,3.0,64,-0.5167,0.1611,-0.3919,True
0.008,0.35,3.0,65,0.2795,0.7284,0.2574,False
0.008,0.35,3.0,66,1.4668,1.4882,0.5988,False
0.008,0.35,3.0,67,-0.6879,0.0741,-0.4509,True
0.008,0.35,3.0,68,0.1871,0.5689,0.3954,False
0.008,0.35,3.0,69,0.824,1.2521,0.131,False
0.008,0.35,3.0,70,-0.3544,0.3874,0.1365,False
0.008,0.35,3.0,71,-0.2886,0.4616,0.1104,False
0.008,0.4,0.5,42,0.3881,0.5532,0.2794,False
0.008,0.4,0.5,43,0.0588,0.6664,0.2962,False
0.008,0.4,0.5,44,1.8107,2.5307,1.6738,False
0.008,0.4,0.5,45,0.4623,0.9093,-0.149,False
0.008,0.4,0.5,46,0.3551,1.2789,0.3723,False
0.008,0.4,0.5,47,0.4664,1.2439,0.2937,False
0.008,0.4,0.5,48,0.3588,0.5925,-0.2637,False
0.008,0.4,0.5,49,0.3944,1.4112,0.8909,False
0.008,0.4,0.5,50,0.6512,1.019,-0.1188,False
0.008,0.4,0.5,51,0.4062,1.5098,0.2348,False
0.008,0.4,0.5,52,0.3702,2.4917,2.5446,False
0.008,0.4,0.5,53,-0.4807,0.463,-0.2255,True
0.008,0.4,0.5,54,0.2073,0.6037,0.2192,False
0.008,0.4,0.5,55,0.6265,1.1037,-0.0767,False
0.008,0.4,0.5,56,0.7963,1.2677,-0.0014,False
0.008,0.4,0.5,57,1.4329,2.2667,0.4997,False
0.008,0.4,0.5,58,0.0183,1.0824,1.1404,False
0.008,0.4,0.5,59,0.2663,1.1435,0.6706,False
0.008,0.4,0.5,60,1.0181,0.6551,-0.2414,False
0.008,0.4,0.5,61,-0.4128,0.0882,-0.3482,True
0.008,0.4,0.5,62,0.5442,1.1351,-0.1118,False
0.008,0.4,0.5,63,0.4859,1.737,0.191,False
0.008,0.4,0.5,64,-0.5304,0.1635,-0.4011,True
0.008,0.4,0.5,65,0.3079,0.7841,0.2959,False
0.008,0.4,0.5,66,1.539,1.543,0.6216,False
0.008,0.4,0.5,67,-0.6917,0.0942,-0.4479,True
0.008,0.4,0.5,68,0.1997,0.5971,0.4405,False
0.008,0.4,0.5,69,0.8625,1.3184,0.1477,False
0.008,0.4,0.5,70,-0.358,0.4119,0.1719,False
0.008,0.4,0.5,71,-0.2975,0.4773,0.1348,False
0.008,0.4,0.8,42,0.3856,0.5508,0.2741,False
0.008,0.4,0.8,43,0.0578,0.6624,0.292,False
0.008,0.4,0.8,44,1.7989,2.5161,1.6574,False
0.008,0.4,0.8,45,0.4628,0.9082,-0.1478,False
0.008,0.4,0.8,46,0.3529,1.2691,0.3665,False
0.008,0.4,0.8,47,0.4631,1.2363,0.2913,False
0.008,0.4,0.8,48,0.3558,0.5894,-0.2639,False
0.008,0.4,0.8,49,0.3914,1.4016,0.8821,False
0.008,0.4,0.8,50,0.647,1.014,-0.1193,False
0.008,0.4,0.8,51,0.4049,1.503,0.2329,False
0.008,0.4,0.8,52,0.3685,2.477,2.5194,False
0.008,0.4,0.8,53,-0.4801,0.4596,-0.2262,True
0.008,0.4,0.8,54,0.2054,0.6008,0.2158,False
0.008,0.4,0.8,55,0.6222,1.0964,-0.0779,False
0.008,0.4,0.8,56,0.793,1.261,-0.0016,False
0.008,0.4,0.8,57,1.4265,2.2564,0.497,False
0.008,0.4,0.8,58,0.0178,1.0766,1.1289,False
0.008,0.4,0.8,59,0.2653,1.1382,0.6654,False
0.008,0.4,0.8,60,1.0072,0.6507,-0.2425,False
0.008,0.4,0.8,61,-0.4117,0.0886,-0.3476,True
0.008,0.4,0.8,62,0.5405,1.1273,-0.1127,False
0.008,0.4,0.8,63,0.4839,1.7272,0.1892,False
0.008,0.4,0.8,64,-0.529,0.1631,-0.4003,True
0.008,0.4,0.8,65,0.3048,0.7787,0.2919,False
0.008,0.4,0.8,66,1.5304,1.5366,0.6187,False
0.008,0.4,0.8,67,-0.6912,0.0924,-0.448,True
0.008,0.4,0.8,68,0.1982,0.5934,0.4349,False
0.008,0.4,0.8,69,0.8583,1.3117,0.1458,False
0.008,0.4,0.8,70,-0.3574,0.4092,0.1676,False
0.008,0.4,0.8,71,-0.2964,0.476,0.1322,False
0.008,0.4,1.2,42,0.3824,0.5477,0.2671,False
0.008,0.4,1.2,43,0.0565,0.6572,0.2866,False
0.008,0.4,1.2,44,1.7834,2.4969,1.636,False
0.008,0.4,1.2,45,0.4634,0.9068,-0.1463,False
0.008,0.4,1.2,46,0.3499,1.2564,0.3589,False
0.008,0.4,1.2,47,0.4587,1.2262,0.2882,False
0.008,0.4,1.2,48,0.3519,0.5854,-0.2641,False
0.008,0.4,1.2,49,0.3874,1.3888,0.8705,False
0.008,0.4,1.2,50,0.6415,1.0075,-0.12,False
0.008,0.4,1.2,51,0.4032,1.4942,0.2303,False
0.008,0.4,1.2,52,0.3662,2.4576,2.4863,False
0.008,0.4,1.2,53,-0.4793,0.4552,-0.227,True
0.008,0.4,1.2,54,0.2029,0.5971,0.2114,False
0.008,0.4,1.2,55,0.6164,1.0867,-0.0794,False
0.008,0.4,1.2,56,0.7886,1.2523,-0.0019,False
0.008,0.4,1.2,57,1.418,2.2428,0.4935,False
0.008,0.4,1.2,58,0.0172,1.0689,1.1138,False
0.008,0.4,1.2,59,0.2639,1.1313,0.6585,False
0.008,0.4,1.2,60,0.9929,0.6449,-0.2439,False
0.008,0.4,1.2,61,-0.4103,0.089,-0.3468,True
0.008,0.4,1.2,62,0.5356,1.1171,-0.1138,False
0.008,0.4,1.2,63,0.4812,1.7142,0.1869,False
0.008,0.4,1.2,64,-0.527,0.1626,-0.3992,True
0.008,0.4,1.2,65,0.3007,0.7716,0.2865,False
0.008,0.4,1.2,66,1.519,1.528,0.615,False
0.008,0.4,1.2,67,-0.6905,0.09,-0.4481,True
0.008,0.4,1.2,68,0.1961,0.5885,0.4275,False
0.008,0.4,1.2,69,0.8527,1.3028,0.1433,False
0.008,0.4,1.2,70,-0.3567,0.4056,0.162,False
0.008,0.4,1.2,71,-0.295,0.4744,0.1288,False
0.008,0.4,2.0,42,0.376,0.5417,0.2535,False
0.008,0.4,2.0,43,0.0538,0.6471,0.276,False
0.008,0.4,2.0,44,1.7529,2.4591,1.5943,False
0.008,0.4,2.0,45,0.4647,0.9041,-0.1433,False
0.008,0.4,2.0,46,0.344,1.2314,0.344,False
0.008,0.4,2.0,47,0.4501,1.2066,0.2821,False
0.008,0.4,2.0,48,0.3443,0.5774,-0.2646,False
0.008,0.4,2.0,49,0.3794,1.3638,0.8478,False
0.008,0.4,2.0,50,0.6306,0.9948,-0.1215,False
0.008,0.4,2.0,51,0.4,1.4768,0.2252,False
0.008,0.4,2.0,52,0.3616,2.4194,2.422,False
0.008,0.4,2.0,53,-0.4776,0.4464,-0.2287,True
0.008,0.4,2.0,54,0.1981,0.5896,0.2026,False
0.008,0.4,2.0,55,0.605,1.0677,-0.0824,False
0.008,0.4,2.0,56,0.78,1.2352,-0.0025,False
0.008,0.4,2.0,57,1.4012,2.2159,0.4864,False
0.008,0.4,2.0,58,0.0161,1.0537,1.0845,False
0.008,0.4,2.0,59,0.2612,1.1177,0.6449,False
0.008,0.4,2.0,60,0.965,0.6334,-0.2466,False
0.008,0.4,2.0,61,-0.4074,0.0899,-0.3451,True
0.008,0.4,2.0,62,0.5259,1.0971,-0.1161,False
0.008,0.4,2.0,63,0.4758,1.6886,0.1822,False
0.008,0.4,2.0,64,-0.5232,0.1615,-0.3971,True
0.008,0.4,2.0,65,0.2927,0.7575,0.2761,False
0.008,0.4,2.0,66,1.4967,1.5112,0.6076,False
0.008,0.4,2.0,67,-0.6891,0.0853,-0.4484,True
0.008,0.4,2.0,68,0.1921,0.5788,0.4131,False
0.008,0.4,2.0,69,0.8417,1.2853,0.1384,False
0.008,0.4,2.0,70,-0.3553,0.3985,0.1512,False
0.008,0.4,2.0,71,-0.2921,0.4712,0.1221,False
0.008,0.4,3.0,42,0.3683,0.5343,0.2372,False
0.008,0.4,3.0,43,0.0506,0.6347,0.2631,False
0.008,0.4,3.0,44,1.716,2.4134,1.5444,False
0.008,0.4,3.0,45,0.4663,0.9008,-0.1396,False
0.008,0.4,3.0,46,0.3368,1.2012,0.326,False
0.008,0.4,3.0,47,0.4397,1.1829,0.2748,False
0.008,0.4,3.0,48,0.3352,0.5678,-0.2652,False
0.008,0.4,3.0,49,0.3696,1.3333,0.8203,False
0.008,0.4,3.0,50,0.6174,0.9793,-0.1232,False
0.008,0.4,3.0,51,0.396,1.4558,0.2191,False
0.008,0.4,3.0,52,0.3559,2.3729,2.345,False
0.008,0.4,3.0,53,-0.4756,0.4359,-0.2307,True
0.008,0.4,3.0,54,0.1922,0.5806,0.1921,False
0.008,0.4,3.0,55,0.591,1.0445,-0.0861,False
0.008,0.4,3.0,56,0.7695,1.2144,-0.0032,False
0.008,0.4,3.0,57,1.3805,2.183,0.4778,False
0.008,0.4,3.0,58,0.0147,1.0353,1.0492,False
0.008,0.4,3.0,59,0.2579,1.101,0.6285,False
0.008,0.4,3.0,60,0.9315,0.6193,-0.25,False
0.008,0.4,3.0,61,-0.4039,0.091,-0.3431,True
0.008,0.4,3.0,62,0.514,1.0727,-0.1188,False
0.008,0.4,3.0,63,0.4693,1.6574,0.1765,False
0.008,0.4,3.0,64,-0.5183,0.1603,-0.3945,True
0.008,0.4,3.0,65,0.2829,0.7404,0.2633,False
0.008,0.4,3.0,66,1.4695,1.4907,0.5985,False
0.008,0.4,3.0,67,-0.6874,0.0796,-0.4486,True
0.008,0.4,3.0,68,0.1871,0.567,0.3956,False
0.008,0.4,3.0,69,0.8282,1.2639,0.1323,False
0.008,0.4,3.0,70,-0.3535,0.3899,0.1381,False
0.008,0.4,3.0,71,-0.2885,0.4675,0.1141,False
0.012,0.1,0.5,42,0.3497,0.5461,0.1999,False
0.012,0.1,0.5,43,0.0409,0.5998,0.2182,False
0.012,0.1,0.5,44,1.6299,2.3713,1.4252,False
0.012,0.1,0.5,45,0.4885,0.896,-0.1271,False
0.012,0.1,0.5,46,0.3126,1.1129,0.2616,False
0.012,0.1,0.5,47,0.4374,1.1693,0.2651,False
0.012,0.1,0.5,48,0.311,0.5302,-0.2622,False
0.012,0.1,0.5,49,0.3331,1.2169,0.7452,False
0.012,0.1,0.5,50,0.5773,0.9387,-0.133,False
0.012,0.1,0.5,51,0.4089,1.4774,0.2149,False
0.012,0.1,0.5,52,0.353,2.224,2.1569,False
0.012,0.1,0.5,53,-0.4643,0.4266,-0.2275,True
0.012,0.1,0.5,54,0.1728,0.5528,0.1745,False
0.012,0.1,0.5,55,0.5701,1.0123,-0.0754,False
0.012,0.1,0.5,56,0.7463,1.1515,-0.0157,False
0.012,0.1,0.5,57,1.3441,2.1339,0.4624,False
0.012,0.1,0.5,58,0.013,0.9974,0.9731,False
0.012,0.1,0.5,59,0.2531,1.0515,0.581,False
0.012,0.1,0.5,60,0.8422,0.5566,-0.2567,False
0.012,0.1,0.5,61,-0.3888,0.0907,-0.3318,True
0.012,0.1,0.5,62,0.5088,1.0128,-0.1275,False
0.012,0.1,0.5,63,0.4547,1.5696,0.1609,False
0.012,0.1,0.5,64,-0.5031,0.164,-0.3768,True
0.012,0.1,0.5,65,0.253,0.6593,0.2175,False
0.012,0.1,0.5,66,1.4228,1.4518,0.589,False
0.012,0.1,0.5,67,-0.6876,0.0444,-0.4605,True
0.012,0.1,0.5,68,0.1809,0.5609,0.3722,False
0.012,0.1,0.5,69,0.7892,1.1771,0.1174,False
0.012,0.1,0.5,70,-0.3556,0.3667,0.1139,False
0.012,0.1,0.5,71,-0.2835,0.4347,0.0851,False
0.012,0.1,0.8,42,0.3457,0.542,0.1916,False
0.012,0.1,0.8,43,0.039,0.5932,0.2115,False
0.012,0.1,0.8,44,1.6101,2.346,1.4002,False
0.012,0.1,0.8,45,0.4895,0.8944,-0.1249,False
0.012,0.1,0.8,46,0.3088,1.0974,0.2526,False
0.012,0.1,0.8,47,0.4312,1.1559,0.2611,False
0.012,0.1,0.8,48,0.3062,0.5253,-0.2626,False
0.012,0.1,0.8,49,0.3278,1.2013,0.7308,False
0.012,0.1,0.8,50,0.5705,0.9304,-0.1339,False
0.012,0.1,0.8,51,0.4067,1.4652,0.2115,False
0.012,0.1,0.8,52,0.3497,2.199,2.1185,False
0.012,0.1,0.8,53,-0.4631,0.4212,-0.2286,True
0.012,0.1,0.8,54,0.1696,0.5481,0.169,False
0.012,0.1,0.8,55,0.5624,0.9997,-0.0776,False
0.012,0.1,0.8,56,0.7406,1.1405,-0.0159,False
0.012,0.1,0.8,57,1.3326,2.1157,0.4575,False
0.012,0.1,0.8,58,0.0122,0.9875,0.9554,False
0.012,0.1,0.8,59,0.2514,1.0429,0.5724,False
0.012,0.1,0.8,60,0.8251,0.5494,-0.2586,False
0.012,0.1,0.8,61,-0.3869,0.0914,-0.3307,True
0.012,0.1,0.8,62,0.5019,0.9998,-0.129,False
0.012,0.1,0.8,63,0.4509,1.5528,0.1577,False
0.012,0.1,0.8,64,-0.5001,0.1638,-0.3752,True
0.012,0.1,0.8,65,0.2477,0.6506,0.2108,False
0.012,0.1,0.8,66,1.4085,1.4407,0.5841,False
0.012,0.1,0.8,67,-0.6866,0.0416,-0.4605,True
0.012,0.1,0.8,68,0.1781,0.5541,0.3626,False
0.012,0.1,0.8,69,0.7817,1.1658,0.114,False
0.012,0.1,0.8,70,-0.3545,0.3622,0.107,False
0.012,0.1,0.8,71,-0.2812,0.4333,0.0809,False
0.012,0.1,1.2,42,0.3405,0.5367,0.1808,False
0.012,0.1,1.2,43,0.0365,0.5846,0.2029,False
0.012,0.1,1.2,44,1.5843,2.313,1.3681,False
0.012,0.1,1.2,45,0.4909,0.8924,-0.1219,False
0.012,0.1,1.2,46,0.3039,1.0773,0.2409,False
0.012,0.1,1.2,47,0.4232,1.1385,0.2558,False
0.012,0.1,1.2,48,0.2998,0.5188,-0.263,False
0.012,0.1,1.2,49,0.3207,1.1809,0.7121,False
0.012,0.1,1.2,50,0.5616,0.9197,-0.1349,False
0.012,0.1,1.2,51,0.4037,1.4493,0.207,False
0.012,0.1,1.2,52,0.3454,2.1663,2.069,False
0.012,0.1,1.2,53,-0.4615,0.4142,-0.2299,True
0.012,0.1,1.2,54,0.1656,0.5421,0.1619,False
0.012,0.1,1.2,55,0.5524,0.9832,-0.0805,False
0.012,0.1,1.2,56,0.7332,1.1263,-0.0162,False
0.012,0.1,1.2,57,1.3175,2.0918,0.4509,False
0.012,0.1,1.2,58,0.0112,0.9746,0.9325,False
0.012,0.1,1.2,59,0.2492,1.0317,0.5612,False
0.012,0.1,1.2,60,0.803,0.5399,-0.2611,False
0.012,0.1,1.2,61,-0.3842,0.0923,-0.3292,True
0.012,0.1,1.2,62,0.4928,0.9827,-0.1311,False
0.012,0.1,1.2,63,0.446,1.5309,0.1534,False
0.012,0.1,1.2,64,-0.4961,0.1635,-0.3731,True
0.012,0.1,1.2,65,0.2407,0.6392,0.2021,False
0.012,0.1,1.2,66,1.3898,1.426,0.5776,False
0.012,0.1,1.2,67,-0.6852,0.0379,-0.4606,True
0.012,0.1,1.2,68,0.1743,0.5452,0.3502,False
0.012,0.1,1.2,69,0.7719,1.1509,0.1095,False
0.012,0.1,1.2,70,-0.3531,0.3564,0.0982,False
0.012,0.1,1.2,71,-0.2782,0.4316,0.0756,False
0.012,0.1,2.0,42,0.3306,0.5265,0.1602,False
0.012,0.1,2.0,43,0.0316,0.5681,0.1865,False
0.012,0.1,2.0,44,1.535,2.2497,1.3079,False
0.012,0.1,2.0,45,0.4937,0.8888,-0.1159,False
0.012,0.1,2.0,46,0.2944,1.039,0.2185,False
0.012,0.1,2.0,47,0.4079,1.1056,0.2457,False
0.012,0.1,2.0,48,0.2879,0.5065,-0.2639,False
0.012,0.1,2.0,49,0.3068,1.1415,0.6763,False
0.012,0.1,2.0,50,0.5447,0.8993,-0.1369,False
0.012,0.1,2.0,51,0.3981,1.4189,0.1984,False
0.012,0.1,2.0,52,0.3368,2.1033,1.9755,False
0.012,0.1,2.0,53,-0.4583,0.4009,-0.2325,True
0.012,0.1,2.0,54,0.1577,0.5305,0.1485,False
